year,myneta_constituency_url,myneta_candidate_url,myneta_constituency_query_id,candidate_id,constituency,district,candidate_name,party,is_winner,criminal_cases,education,age,assets_raw,liabilities_raw,assets,liabilities
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=169,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=661,169,661,SONARPUR UTTAR,SOUTH 24 PARGANAS,Samir Bhattacharya,IND,0,0,Graduate,62,"Rs 25,58,748 ~ 25 Lacs+","Rs 12,00,000 ~ 12 Lacs+",2558748,1200000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=689,170,689,TOLLYGANJ,SOUTH 24 PARGANAS,Aroop Biswas,AITC,1,0,Graduate B.com Commerce From Calcutta University In The Year 1985,57,"Rs 1,15,88,610 ~ 1 Crore+",Rs 0 ~,11588610,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=688,170,688,TOLLYGANJ,SOUTH 24 PARGANAS,Anindita Basu,IND,0,0,Post Graduate,50,"Rs 1,06,77,527 ~ 1 Crore+",Rs 0 ~,10677527,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=932,170,932,TOLLYGANJ,SOUTH 24 PARGANAS,Avijit Sarkar,IND,0,0,Post Graduate,41,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=931,170,931,TOLLYGANJ,SOUTH 24 PARGANAS,Babul Supriyo,BJP,0,13,Graduate,50,"Rs 7,44,10,471 ~ 7 Crore+","Rs 1,06,71,088 ~ 1 Crore+",74410471,10671088
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=506,170,506,TOLLYGANJ,SOUTH 24 PARGANAS,Debabrata Bera,SUCI(C),0,0,Doctorate,45,"Rs 24,01,133 ~ 24 Lacs+",Rs 0 ~,2401133,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=936,170,936,TOLLYGANJ,SOUTH 24 PARGANAS,Debashis Das,IND,0,0,Graduate,54,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=687,170,687,TOLLYGANJ,SOUTH 24 PARGANAS,Debdut Ghosh,CPI(M),0,0,Post Graduate,49,"Rs 90,49,502 ~ 90 Lacs+","Rs 7,53,570 ~ 7 Lacs+",9049502,753570
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=934,170,934,TOLLYGANJ,SOUTH 24 PARGANAS,Rabi Malik,IND,0,0,8th Pass,45,"Rs 36,50,507 ~ 36 Lacs+","Rs 4,82,500 ~ 4 Lacs+",3650507,482500
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=935,170,935,TOLLYGANJ,SOUTH 24 PARGANAS,Samar Kumar Biswas,IND,0,0,Post Graduate,66,"Rs 27,54,256 ~ 27 Lacs+",Rs 0 ~,2754256,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=933,170,933,TOLLYGANJ,SOUTH 24 PARGANAS,Subhodeep Das,IND,0,0,Graduate,29,"Rs 4,553 ~ 4 Thou+",Rs 0 ~,4553,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=170,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=937,170,937,TOLLYGANJ,SOUTH 24 PARGANAS,Sudipta Som,IND,0,0,Graduate,40,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1273,26,1273,CHAKULIA,UTTAR DINAJPUR,Azad Minhajul Arfin,AITC,1,0,"Graduate B.A in Geography Honours from B.N. Mandal University, Laloonagar, Madhepura, Bihar in 2001",49,"Rs 22,70,837 ~ 22 Lacs+","Rs 12,41,300 ~ 12 Lacs+",2270837,1241300
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1274,26,1274,CHAKULIA,UTTAR DINAJPUR,Ali Imran Ramz,AIFB,0,4,Graduate Professional,42,"Rs 3,56,26,500 ~ 3 Crore+","Rs 17,63,994 ~ 17 Lacs+",35626500,1763994
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1618,26,1618,CHAKULIA,UTTAR DINAJPUR,Goutam Paul,BSP,0,0,Graduate,45,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1619,26,1619,CHAKULIA,UTTAR DINAJPUR,Kamkshya Sarkar,JD(U),0,0,12th Pass,44,"Rs 2,90,000 ~ 2 Lacs+",Rs 0 ~,290000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1616,26,1616,CHAKULIA,UTTAR DINAJPUR,Mazhar Imam,IND,0,0,Post Graduate,44,"Rs 29,21,900 ~ 29 Lacs+",Rs 0 ~,2921900,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=26,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1617,26,1617,CHAKULIA,UTTAR DINAJPUR,Sachin Prasad,BJP,0,0,Post Graduate,41,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=23,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1265,23,1265,CHOPRA,UTTAR DINAJPUR,Hamidul Rahaman,AITC,1,3,12th Pass Higher Secondary from West Bengal Board of Secondary Education in 1979,61,,,13205934,109750
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=23,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1608,23,1608,CHOPRA,UTTAR DINAJPUR,Ajoy Kumar Sinha,Amra Bangalee,0,0,10th Pass,45,"Rs 4,16,000 ~ 4 Lacs+","Rs 12,00,000 ~ 12 Lacs+",416000,1200000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=23,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1266,23,1266,CHOPRA,UTTAR DINAJPUR,Anwarul Haque,CPI(M),0,7,Graduate,64,"Rs 51,58,925 ~ 51 Lacs+","Rs 3,58,689 ~ 3 Lacs+",5158925,358689
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=23,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1609,23,1609,CHOPRA,UTTAR DINAJPUR,Md. Shahin Akhter,BJP,0,15,10th Pass,51,"Rs 1,72,20,177 ~ 1 Crore+","Rs 3,00,000 ~ 3 Lacs+",17220177,300000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=23,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1607,23,1607,CHOPRA,UTTAR DINAJPUR,Surojit Kisku,IND,0,0,10th Pass,30,"Rs 1,25,50,000 ~ 1 Crore+",Rs 0 ~,12550000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1270,25,1270,GOALPOKHAR,UTTAR DINAJPUR,Md. Ghulam Rabbani,AITC,1,3,"Post Graduate M.A. from AMU Alighar in the year 1993, B.Ed. from AMU Aligarh in the year 1994",51,"Rs 1,45,30,536 ~ 1 Crore+","Rs 41,46,012 ~ 41 Lacs+",14530536,4146012
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1272,25,1272,GOALPOKHAR,UTTAR DINAJPUR,Masood Md. Naseem Ahsen,INC,0,0,Graduate,53,"Rs 74,39,728 ~ 74 Lacs+","Rs 35,34,489 ~ 35 Lacs+",7439728,3534489
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1614,25,1614,GOALPOKHAR,UTTAR DINAJPUR,Md. Ghulam Sarwar,BJP,0,0,12th Pass,37,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1615,25,1615,GOALPOKHAR,UTTAR DINAJPUR,Nabin Chandra Singha,SUCI(C),0,0,12th Pass,38,"Rs 14,22,876 ~ 14 Lacs+","Rs 1,61,000 ~ 1 Lacs+",1422876,161000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1612,25,1612,GOALPOKHAR,UTTAR DINAJPUR,Raghu Nath Singha,IND,0,0,8th Pass,51,"Rs 6,37,000 ~ 6 Lacs+",Rs 0 ~,637000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1271,25,1271,GOALPOKHAR,UTTAR DINAJPUR,Shambhu Lal Roy,IND,0,0,Graduate,30,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=25,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1613,25,1613,GOALPOKHAR,UTTAR DINAJPUR,Sunil Biswas,BSP,0,0,10th Pass,45,"Rs 5,27,000 ~ 5 Lacs+",Rs 0 ~,527000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1631,28,1631,HEMTABAD (SC),UTTAR DINAJPUR,Satyajit Barman,AITC,1,1,Post Graduate Master of Arts (Part-II) (General) from Examination 2009 Under Rabindra Bharati University Under Distance Education,40,"Rs 3,24,43,993 ~ 3 Crore+","Rs 80,79,942 ~ 80 Lacs+",32443993,8079941
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1280,28,1280,HEMTABAD (SC),UTTAR DINAJPUR,Bhupen Barman,CPI(M),0,0,8th Pass,69,"Rs 79,76,296 ~ 79 Lacs+","Rs 95,000 ~ 95 Thou+",7976296,95000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1626,28,1626,HEMTABAD (SC),UTTAR DINAJPUR,Binay Kumar Roy,BSP,0,0,10th Pass,52,"Rs 21,000 ~ 21 Thou+",Rs 0 ~,21000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1281,28,1281,HEMTABAD (SC),UTTAR DINAJPUR,Chandima Roy,BJP,0,1,10th Pass,62,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1630,28,1630,HEMTABAD (SC),UTTAR DINAJPUR,Dipu Barman,IND,0,0,8th Pass,34,"Rs 80,000 ~ 80 Thou+",Rs 0 ~,80000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1282,28,1282,HEMTABAD (SC),UTTAR DINAJPUR,Jyotirmay Barman,SUCI(C),0,0,Graduate,39,"Rs 33,40,019 ~ 33 Lacs+",Rs 0 ~,3340019,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1628,28,1628,HEMTABAD (SC),UTTAR DINAJPUR,Manindra Barman,Amra Bangalee,0,0,10th Pass,53,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=28,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1627,28,1627,HEMTABAD (SC),UTTAR DINAJPUR,Sankar Barman,IND,0,0,Post Graduate,32,"Rs 2,48,777 ~ 2 Lacs+",Rs 0 ~,248777,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=24,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1267,24,1267,ISLAMPUR,UTTAR DINAJPUR,Abdul Karim Chowdhary,AITC,1,4,"12th Pass B.A. (Discontinued) From Siliguri College under North Bengal University, Year-1968 & 12th Pass From Culcutta University, Year-1965",75,"Rs 1,12,17,478 ~ 1 Crore+","Rs 14,51,895 ~ 14 Lacs+",11217478,1451895
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=24,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1269,24,1269,ISLAMPUR,UTTAR DINAJPUR,Birendra Nath Sinha,SUCI(C),0,0,Post Graduate,42,"Rs 10,75,600 ~ 10 Lacs+",Rs 0 ~,1075600,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=24,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1610,24,1610,ISLAMPUR,UTTAR DINAJPUR,Md. Naiyar Alam,IND,0,0,Graduate,42,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=24,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1268,24,1268,ISLAMPUR,UTTAR DINAJPUR,Sadiqul Islam,INC,0,0,Doctorate,37,"Rs 65,82,209 ~ 65 Lacs+",Rs 0 ~,6582209,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=24,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1611,24,1611,ISLAMPUR,UTTAR DINAJPUR,Saumyaroop Mandal,BJP,0,0,Graduate Professional,43,"Rs 4,09,02,443 ~ 4 Crore+","Rs 29,76,378 ~ 29 Lacs+",40902443,2976378
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1653,31,1653,ITAHAR,UTTAR DINAJPUR,Mosaraf Hussen,AITC,1,1,"12th Pass Bachelor of Arts, Part-II from Gour Mahavidyalaya under University of North Bengal in 2003",40,,,31382969,1400000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1294,31,1294,ITAHAR,UTTAR DINAJPUR,Amit Kumar Kundu,BJP,0,0,10th Pass,51,"Rs 16,09,19,696 ~ 16 Crore+","Rs 5,16,66,867 ~ 5 Crore+",160919696,51666867
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1648,31,1648,ITAHAR,UTTAR DINAJPUR,Dilip Kumar Barman,IND,0,0,12th Pass,40,"Rs 10,88,100 ~ 10 Lacs+",Rs 0 ~,1088100,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1649,31,1649,ITAHAR,UTTAR DINAJPUR,Firoj Alam,IND,0,0,8th Pass,34,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1650,31,1650,ITAHAR,UTTAR DINAJPUR,Mofakkerul Islam,All India Majlis-E-Ittehadul Muslimeen,0,3,Graduate Professional,38,"Rs 21,50,000 ~ 21 Lacs+",Rs 0 ~,2150000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1651,31,1651,ITAHAR,UTTAR DINAJPUR,Mojammel Haque,IND,0,0,Doctorate,51,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~,110000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1295,31,1295,ITAHAR,UTTAR DINAJPUR,Srikumar Mukherjee,CPI,0,0,Doctorate,67,"Rs 2,32,62,618 ~ 2 Crore+","Rs 70,000 ~ 70 Thou+",23262618,70000
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=31,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1652,31,1652,ITAHAR,UTTAR DINAJPUR,Tufan Barman,IND,0,0,Literate,33,"Rs 25,000 ~ 25 Thou+",Rs 0 ~,25000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1632,29,1632,KALIAGANJ (SC),UTTAR DINAJPUR,Soumen Roy,BJP,1,3,Graduate B.A. Pass from Alipurduar College in 1997,45,"Rs 59,17,259 ~ 59 Lacs+","Rs 4,93,775 ~ 4 Lacs+",5917259,493775
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1633,29,1633,KALIAGANJ (SC),UTTAR DINAJPUR,Alen Sarkar,IND,0,0,Graduate,35,"Rs 1,02,000 ~ 1 Lacs+",Rs 0 ~,102000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1283,29,1283,KALIAGANJ (SC),UTTAR DINAJPUR,Dilip Chandra Ray,IND,0,0,Graduate,32,"Rs 21,52,410 ~ 21 Lacs+",Rs 0 ~,2152410,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1287,29,1287,KALIAGANJ (SC),UTTAR DINAJPUR,Gopal Chunary,SUCI(C),0,0,Post Graduate,34,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1634,29,1634,KALIAGANJ (SC),UTTAR DINAJPUR,Namala Kanta Sarkar,Amra Bangalee,0,0,12th Pass,48,"Rs 33,68,259 ~ 33 Lacs+",Rs 0 ~,3368259,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1285,29,1285,KALIAGANJ (SC),UTTAR DINAJPUR,Pravash Sarkar,INC,0,0,Graduate Professional,47,"Rs 37,50,464 ~ 37 Lacs+","Rs 5,95,620 ~ 5 Lacs+",3750464,595620
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1635,29,1635,KALIAGANJ (SC),UTTAR DINAJPUR,Shyama Sarkar,IND,0,0,8th Pass,34,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1637,29,1637,KALIAGANJ (SC),UTTAR DINAJPUR,Sudhir Sarkar,IND,0,0,12th Pass,39,"Rs 44,27,505 ~ 44 Lacs+","Rs 9,32,412 ~ 9 Lacs+",4427505,932412
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=29,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1284,29,1284,KALIAGANJ (SC),UTTAR DINAJPUR,Tapan Deb Singha,AITC,0,0,Graduate,60,"Rs 1,28,16,992 ~ 1 Crore+","Rs 4,84,713 ~ 4 Lacs+",12816992,484713
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1624,27,1624,KARANDIGHI,UTTAR DINAJPUR,Goutam Paul,AITC,1,3,"12th Pass Higher Secondary, Paranpur High School Under West Bengal Council of Higher Secondary Education in the Year 1997",42,"Rs 1,40,00,281 ~ 1 Crore+",Rs 0 ~,14000281,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1623,27,1623,KARANDIGHI,UTTAR DINAJPUR,Abdullah,IND,0,0,Graduate,33,"Rs 46,400 ~ 46 Thou+",Rs 0 ~,46400,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1625,27,1625,KARANDIGHI,UTTAR DINAJPUR,Benoy Kumar Das,IND,0,0,Graduate,75,"Rs 22,34,29,000 ~ 22 Crore+",Rs 0 ~,223429000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1622,27,1622,KARANDIGHI,UTTAR DINAJPUR,Bishwajit Sinha,Amra Bangalee,0,0,12th Pass,40,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1621,27,1621,KARANDIGHI,UTTAR DINAJPUR,Dinesh Chandra Singha,IND,0,0,10th Pass,56,"Rs 10,000 ~ 10 Thou+",Rs 0 ~,10000,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1276,27,1276,KARANDIGHI,UTTAR DINAJPUR,Harun Rashid,BSP,0,0,5th Pass,54,,,,
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1275,27,1275,KARANDIGHI,UTTAR DINAJPUR,Md. Hafizul Iqbal,AIFB,0,1,Post Graduate,60,"Rs 2,35,21,356 ~ 2 Crore+","Rs 44,83,690 ~ 44 Lacs+",23521356,4483690
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1279,27,1279,KARANDIGHI,UTTAR DINAJPUR,Santhapan Hasdak,Bahujan Mukti Party,0,0,Post Graduate,45,"Rs 6,50,748 ~ 6 Lacs+",Rs 0 ~,650748,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1277,27,1277,KARANDIGHI,UTTAR DINAJPUR,Subhas Chandra Sinha,BJP,0,0,10th Pass,64,"Rs 1,30,38,248 ~ 1 Crore+",Rs 0 ~,13038248,0
2021,https://www.myneta.info/WestBengal2021/index.php?action=show_candidates&constituency_id=27,https://www.myneta.info/WestBengal2021/candidate.php?candidate_id=1620,27,1620,KARANDIGHI,UTTAR DINAJPUR,Subhash Chandra Sinha,IND,0,0,Post Graduate,38,"Rs 4,01,642 ~ 4 Lacs+",Rs 0 ~,401642,0
